"Year","Make","Model","Used_Certified","Price","ConsumerRating","ConsumerReviews","SellerType","State","DealType","ComfortRating","ReliabilityRating","MinMPG","MaxMPG","FuelType","Mileage"
"2019","Mercedes-Benz","AMG GLE 43 4MATIC Coupe","Used","62988","5","10","Dealer","TX","Good","5","5","17","22","Gasoline","46368"
"2020","Jaguar","F-PACE SVR","Used","78965","4.8","20","Dealer","MO","Good","4.8","4.8","16","21","Gasoline","20214"
"2019","Lincoln","MKZ Standard","Used","29689","4.9","32","Dealer","TX","Good","5","5","20","31","Gasoline","12408"
"2017","Mercedes-Benz","GLS 450 Base 4MATIC","Used","49391","4.9","37","Dealer","TX","Great","5","4.8","19","22","Gasoline","19920"
"2020","Hyundai","Elantra SEL","Used","19628","4.8","134","Dealer","TX","Good","4.8","4.8","30","40","Gasoline","62982"
"2019","Toyota","Highlander XLE","Used","40500","4.6","363","Dealer","IA","Good","4.8","4.6","20","26","Gasoline","40355"
"2017","Ford","Edge Titanium","Certified","28999","4.7","290","Dealer","MN","Good","4.8","4.7","20","27","Gasoline","40694"
"2017","Hyundai","Santa Fe SE Ultimate","Used","27995","4.8","162","Dealer","MO","Good","4.8","4.9","17","24","Gasoline","52800"
"2017","Ford","Edge Titanium","Used","20995","4.7","290","Dealer","WI","Great","4.8","4.7","20","27","Gasoline","88234"
"2017","GMC","Acadia Denali","Used","32000","4.6","207","Private","KY","Great","4.7","4.6","18","25","Gasoline","57000"
"2020","Chevrolet","Traverse LT Cloth","Used","27999","4.9","112","Dealer","IL","Great","4.8","4.8","17","25","Gasoline","36700"
"2020","Mercedes-Benz","GLC 300 Base 4MATIC","Used","44977","4.8","35","Dealer","IL","Good","4.9","4.7","21","28","Gasoline","10870"
"2019","Jeep","Grand Cherokee Limited","Used","32857","4.8","224","Dealer","WI","Good","4.9","4.8","18","25","Gasoline","60139"
"2020","RAM","1500 Laramie","Certified","45574","4.8","201","Dealer","WI","Good","4.9","4.7","19","24","Gasoline","39583"
"2018","Lincoln","MKX Select","Used","29939","4.7","70","Dealer","TN","Fair","4.8","4.7","17","25","Gasoline","39118"
"2018","Kia","Optima S","Used","14999","4.9","326","Dealer","IN","Great","4.9","4.9","23","32","Gasoline","71258"
"2019","Cadillac","XT5 Luxury","Certified","38494","4.6","94","Dealer","IN","Good","4.8","4.5","18","25","Gasoline","31257"
"2021","Chevrolet","Tahoe Z71","Used","75491","4.5","37","Dealer","GA","Good","4.6","4.3","16","20","Gasoline","17458"
"2020","Mercedes-Benz","GLB 250 Base 4MATIC","Used","41500","4.1","32","Dealer","MI","Good","4.6","3.3","23","31","Gasoline","18995"
"2019","Land","Rover Range Rover Velar P250 SE R-Dynamic","Used","55900","3.5","15","Dealer","GA","Good","3.7","2.9","21","27","Gasoline","31002"
"2019","BMW","X5 xDrive40i","Used","55995","4.7","55","Dealer","GA","Good","5","4.6","20","26","Gasoline","19263"
"2021","Jeep","Grand Cherokee Limited","Used","49995","4.7","58","Dealer","OH","Good","4.7","4.7","18","25","Gasoline","17434"
"2019","Jeep","Grand Cherokee Limited","Used","37995","4.8","224","Dealer","OH","Good","4.9","4.8","18","25","Gasoline","33547"
"2019","BMW","X5 xDrive40i","Used","51794","4.7","55","Dealer","GA","Good","5","4.6","20","26","Gasoline","21845"
"2021","Kia","Telluride SX","Used","54997","4.9","91","Dealer","OH","Good","5","4.9","20","26","Gasoline","11042"
"2021","Dodge","Challenger R/T","Used","40552","4.9","24","Dealer","GA","Great","4.9","4.8","15","23","Gasoline","10428"
"2020","Toyota","Camry SE","Used","29138","4.8","142","Dealer","OH","Good","4.7","4.8","28","39","Gasoline","34631"
"2018","Lexus","RX 350","Used","39299","4.8","90","Dealer","SC","Good","4.8","4.8","20","27","Gasoline","37407"
"2019","GMC","Acadia Denali","Used","35998","4.8","131","Dealer","FL","Good","4.8","4.9","18","25","Gasoline","41356"
"2019","Lexus","RX 350 Base","Used","40390","4.8","102","Dealer","FL","Great","4.8","4.8","20","28","Gasoline","31120"
"2017","Mercedes-Benz","GLE 350 Base","Used","32995","4.8","86","Dealer","FL","Fair","4.9","4.9","18","23","Gasoline","82077"
"2020","Mazda","CX-5 Grand Touring","Used","31888","4.9","140","Dealer","FL","Good","4.9","4.9","25","31","Gasoline","19985"
"2021","Tesla","Model Y Long Range","Used","70500","4","15","Dealer","FL","Great","4.1","3.8","131","117","Electric","13606"
"2020","Lexus","RX 350 Base","Used","45897","4.8","76","Dealer","FL","Good","4.9","4.9","20","27","Gasoline","31680"
"2020","INFINITI","QX60 Pure","Certified","34992","4.8","39","Dealer","FL","Great","4.9","4.9","20","27","Gasoline","24642"
"2020","Volvo","XC90 T6 Momentum 7 Passenger","Certified","48998","4.7","35","Dealer","VA","Good","4.9","4.7","18","26","Gasoline","12517"
"2021","Volkswagen","Tiguan 2.0T SEL Premium R-Line","Used","40401","4.7","15","Dealer","VA","Good","4.7","4.8","21","27","Gasoline","10066"
"2021","Lexus","RX 350 F SPORT Appearance","Used","53188","4.8","56","Dealer","MD","Good","4.8","4.8","19","26","Gasoline","19775"
"2019","Volvo","XC60 T6 Inscription","Certified","42380","4.9","82","Dealer","MD","Good","5","4.9","19","27","Gasoline","37177"
"2017","Chevrolet","Silverado 1500 2LT","Used","27400","4.7","312","Dealer","VA","Great","4.8","4.7","15","22","Gasoline","108424"
"2020","Porsche","Macan Base","Used","53533","4.5","23","Dealer","VA","Great","4.4","4.5","19","23","Gasoline","16772"
"2020","Lexus","RX 350 Base","Used","47000","4.8","76","Dealer","MD","Great","4.9","4.9","19","26","Gasoline","15985"
"2019","Audi","Q8 3.0T Premium","Used","61414","4.8","27","Dealer","FL","Good","4.9","4.9","17","22","Hybrid","30213"
"2019","BMW","330 i","Used","32800","4.9","30","Dealer","FL","Good","4.9","4.9","26","36","Gasoline","49374"
"2018","Jeep","Grand Cherokee Limited","Used","36999","4.8","395","Dealer","NY","Fair","4.9","4.7","18","25","Gasoline","37687"
"2018","Lexus","GS 350 F Sport","Used","41999","4.9","19","Dealer","NY","Good","5","4.9","19","27","Gasoline","36949"
"2021","Tesla","Model 3 Long Range","Used","58000","3","1","Private","NY","Great","3","1","0","0","Electric","7900"
"2019","Nissan","Murano SL","Certified","30999","4.9","96","Dealer","NY","Good","5","4.8","20","28","Gasoline","44124"
"2019","Honda","CR-V EX-L","Used","29718","4.8","540","Dealer","NY","Good","4.8","4.8","27","33","Gasoline","34724"
"2019","Subaru","Outback 2.5i Limited","Used","29498","4.7","262","Dealer","NY","Great","4.8","4.7","25","32","Gasoline","15519"
"2018","Volvo","XC60 T5 Momentum","Used","35419","4.8","117","Dealer","MA","Fair","4.9","4.8","22","28","Gasoline","42069"
"2019","Lexus","GX 460 Base","Used","46286","4.7","24","Dealer","MA","Good","4.8","4.8","15","18","Gasoline","15494"
"2019","BMW","330 i xDrive","Used","37522","4.9","30","Dealer","CT","Fair","4.9","4.9","25","34","Gasoline","50001"
"2019","Audi","RS 5 2.9T","Used","79997","4.8","11","Dealer","NH","Fair","4.6","4.9","17","26","Gasoline","14331"
"2020","BMW","X3 xDrive30i","Certified","45553","4.9","51","Dealer","NH","Fair","5","4.9","24","29","Gasoline","39097"
"2019","BMW","540 i xDrive","Used","49700","4.9","17","Dealer","MA","Great","4.9","4.8","21","29","Gasoline","10609"
"2019","Honda","CR-V EX-L","Certified","32600","4.8","540","Dealer","MA","Good","4.8","4.8","27","33","Gasoline","36328"
"2019","Mazda","CX-5 Grand Touring","Used","31999","4.8","230","Dealer","MA","Good","4.8","4.8","24","30","Gasoline","15041"
"2017","Lexus","NX 200t F Sport","Used","31990","4.8","116","Dealer","CA","Good","4.8","4.9","22","28","Gasoline","48496"
"2018","Lexus","RX 450h 450H","Used","39235","4.8","18","Dealer","CA","Fair","4.8","4.8","31","28","Hybrid","86263"
"2020","Honda","CR-V EX-L","Used","34988","4.8","269","Dealer","CA","Good","4.9","4.9","28","34","Gasoline","23563"
"2019","Subaru","Outback 3.6R Limited","Used","30975","4.7","262","Dealer","NV","Good","4.8","4.7","20","27","Gasoline","52570"
"2021","Tesla","Model Y Long Range","Used","73995","4","15","Dealer","CA","Good","4.1","3.8","131","117","Electric","16803"
"2019","Tesla","Model 3 Long Range","Used","57980","4.9","33","Dealer","NV","Good","4.9","5","120","112","Electric","31728"
"2020","Ford","Fusion Titanium","Used","23500","4.8","70","Dealer","CA","Good","4.8","4.8","20","29","Gasoline","62139"
"2019","BMW","330 i","Certified","39605","4.9","30","Dealer","AZ","Fair","4.9","4.9","26","36","Gasoline","31891"
"2020","BMW","X5 xDrive40i","Certified","61672","4.7","53","Dealer","AZ","Good","4.8","4.7","20","26","Gasoline","13560"
"2017","Toyota","Tundra 1794","Used","45212","4.7","166","Dealer","AZ","Good","4.8","4.9","13","17","E85 Flex Fuel","37575"
"2021","Tesla","Model Y Long Range","Used","74000","4","15","Dealer","AZ","Good","4.1","3.8","131","117","Electric","17214"
"2021","BMW","X5 xDrive40i","Used","60227","4.8","26","Dealer","AZ","Good","4.9","4.9","21","25","Gasoline","18375"
"2019","Hyundai","Santa Fe XL Limited Ultimate","Used","36250","4.8","55","Dealer","AZ","Good","4.8","4.9","18","23","Gasoline","19852"
"2021","Nissan","Titan PRO-4X","Used","34950","4.6","13","Dealer","TX","Great","4.8","4.6","15","20","Gasoline","13917"
"2021","BMW","X7 xDrive40i","Used","78000","5","10","Dealer","TX","Good","5","5","19","24","Gasoline","17307"
"2019","Audi","Q5 2.0T Premium Plus","Used","41992","4.7","42","Dealer","TX","Good","4.8","4.7","22","27","Gasoline","16708"
"2017","Mercedes-Benz","AMG G 63 Base","Used","119500","4.8","3","Dealer","TX","Good","4.3","5","12","14","Gasoline","33812"
"2017","Mercedes-Benz","AMG G 63 Base","Used","99885","4.8","3","Dealer","TX","Good","4.3","5","12","14","Gasoline","55650"
"2019","BMW","X4 xDrive30i","Used","45480","4.6","21","Dealer","TX","Fair","4.6","4.5","22","29","Gasoline","30537"
"2019","Jeep","Grand Cherokee Limited","Used","42000","4.8","224","Dealer","KS","Good","4.9","4.8","18","25","Gasoline","36694"
"2021","Toyota","RAV4 XLE Premium","Used","39011","4.8","102","Dealer","TX","Good","4.8","4.9","28","35","Gasoline","15755"
"2018","Honda","Civic EX-T","Used","26580","4.8","546","Dealer","TX","Fair","4.7","4.8","32","42","Gasoline","40963"
"2021","GMC","Yukon Denali","Used","83795","4","24","Dealer","TX","Fair","4.3","3.5","15","20","Gasoline","19336"
"2019","Ford","Escape Titanium","Certified","31999","4.7","264","Dealer","MN","Good","4.8","4.7","21","27","Gasoline","20169"
"2020","Honda","Passport EX-L","Used","36785","4.8","50","Dealer","MN","Good","4.9","4.8","19","24","Gasoline","19913"
"2018","Toyota","RAV4 Limited","Certified","29885","4.8","770","Dealer","MN","Good","4.8","4.9","22","28","Gasoline","59982"
"2019","BMW","X5 xDrive40i","Used","53499","4.7","55","Dealer","IL","Good","5","4.6","20","26","Gasoline","37135"
"2019","Cadillac","XT5 Luxury","Certified","41349","4.6","94","Dealer","LA","Good","4.8","4.5","19","26","Gasoline","34515"
"2020","Jeep","Wrangler Unlimited Sahara","Used","48500","4.8","77","Dealer","TN","Good","4.8","4.8","17","23","Gasoline","18114"
"2017","Audi","Q7 3.0T Prestige","Used","32792","4.7","72","Dealer","IL","Fair","4.9","4.6","19","25","Gasoline","89957"
"2019","Lexus","RX 350 350","Used","49937","4.8","102","Dealer","IL","Good","4.8","4.8","19","26","Gasoline","12925"
"2017","Cadillac","Escalade Luxury","Used","53000","4.4","37","Dealer","IL","Good","4.6","4.1","15","20","Gasoline","50636"
"2018","Subaru","Outback 2.5i Limited","Used","24695","4.7","445","Dealer","IN","Good","4.8","4.8","25","32","Gasoline","86736"
"2021","GMC","Yukon Denali","Used","84990","4","24","Dealer","AL","Fair","4.3","3.5","15","20","Gasoline","15545"
"2020","Toyota","Camry XSE","Used","35988","4.8","142","Dealer","KY","Good","4.7","4.8","27","38","Gasoline","32870"
"2020","GMC","Acadia Denali","Used","49667","4.8","70","Dealer","IN","Fair","4.8","4.6","18","25","Gasoline","19026"
"2021","Kia","Telluride SX","Used","55986","4.9","91","Dealer","OH","Good","5","4.9","19","24","Gasoline","17146"
"2019","Lexus","RX 350","Used","42276","4.8","102","Dealer","GA","Good","4.8","4.8","20","28","Gasoline","33915"
"2020","Ford","Edge Titanium","Used","29184","4.9","141","Dealer","GA","Good","4.9","4.9","21","29","Gasoline","66301"
"2020","Buick","Envision Essence","Certified","31000","4.9","43","Dealer","MI","Good","4.9","5","21","27","Gasoline","39369"
"2019","Cadillac","XT4 Premium Luxury","Certified","38900","4.2","107","Dealer","GA","Great","4.5","3.8","24","30","Gasoline","16042"
"2021","Hyundai","Palisade Calligraphy","Used","50289","4.9","91","Dealer","GA","Good","4.9","4.8","19","26","Gasoline","11474"
"2020","Ford","Escape SEL","Used","28961","4.6","230","Dealer","MI","Great","4.7","4.6","26","31","Gasoline","17137"
"2020","Ford","Fusion SEL","Used","22949","4.8","70","Dealer","OH","Great","4.8","4.8","23","34","Gasoline","18399"
"2019","Honda","CR-V LX","Used","25500","4.8","540","Dealer","OH","Great","4.8","4.8","25","31","Gasoline","29586"
"2017","Honda","Accord EX-L","Used","23863","4.8","572","Dealer","MI","Good","4.8","4.9","26","34","Gasoline","47293"
"2019","Kia","Sorento LX","Used","25277","4.7","256","Dealer","OH","Great","4.8","4.8","21","26","Gasoline","34836"
"2020","Jeep","Grand Cherokee Limited","Used","37899","4.8","150","Dealer","OH","Good","4.9","4.8","18","25","Gasoline","37389"
"2020","Nissan","Murano SL","Used","39384","4.9","76","Dealer","OH","Good","4.9","4.8","20","28","Gasoline","5976"
"2018","Toyota","4Runner Limited","Used","45188","4.8","253","Dealer","NC","Good","4.8","4.9","17","20","Gasoline","28858"
"2019","GMC","Acadia SLT-1","Used","33201","4.8","131","Dealer","NC","Good","4.8","4.9","21","26","Gasoline","47763"
"2018","Audi","Q5 2.0T Tech Premium","Used","29998","4.7","181","Dealer","SC","Great","4.7","4.6","23","27","Gasoline","53089"
"2019","Lexus","RX 350 Base","Used","37995","4.8","102","Dealer","FL","Good","4.8","4.8","20","28","Gasoline","51298"
"2019","Volkswagen","Jetta 1.4T S","Used","16990","4.5","258","Dealer","FL","Fair","4.5","4.4","30","40","Gasoline","109744"
"2019","Cadillac","CTS 2.0L Turbo Luxury","Certified","33252","4.9","16","Dealer","FL","Fair","4.9","4.9","22","30","Gasoline","55240"
"2019","BMW","X3 xDrive30i","Used","38598","4.7","99","Dealer","NY","Great","4.7","4.6","22","29","Gasoline","31908"
"2019","Honda","CR-V Touring","Certified","37750","4.8","540","Dealer","VA","Good","4.8","4.8","27","33","Gasoline","21972"
"2018","BMW","M550 M550i xDrive","Used","43995","4.6","13","Dealer","VA","Good","4.8","4.2","16","25","Gasoline","68195"
"2021","Toyota","Camry SE","Used","30995","4.8","69","Dealer","VA","Good","4.8","4.9","28","39","Gasoline","21587"
"2018","BMW","X1 xDrive28i","Used","32783","4.8","79","Dealer","VA","Fair","4.7","4.8","22","31","Gasoline","34571"
"2019","Audi","RS 5 2.9T","Used","71481","4.8","11","Dealer","VA","Fair","4.6","4.9","17","26","Gasoline","32511"
"2020","Jeep","Grand Cherokee Limited","Used","40998","4.8","150","Dealer","MD","Good","4.9","4.8","18","25","Gasoline","49873"
"2019","BMW","330 i xDrive","Used","36795","4.9","30","Dealer","MD","Good","4.9","4.9","25","34","Gasoline","45558"
"2019","BMW","X3 xDrive30i","Used","37489","4.7","99","Dealer","MD","Good","4.7","4.6","22","29","Gasoline","45390"
"2019","Lexus","GX 460 Base","Used","45498","4.7","24","Dealer","FL","Good","4.8","4.8","15","18","Gasoline","34666"
"2021","Kia","Seltos S","Certified","27391","4.8","113","Dealer","FL","Great","4.8","4.8","27","31","Gasoline","17319"
"2021","Tesla","Model Y Long Range","Used","70293","4","15","Dealer","PA","Good","4.1","3.8","131","117","Electric","10689"
"2020","Chrysler","Pacifica Touring-L","Used","39995","4.8","59","Dealer","PA","Good","4.9","4.7","19","28","Gasoline","17393"
"2019","Genesis","G80 3.8","Used","34999","4.7","28","Dealer","NJ","Good","4.7","4.6","18","24","Gasoline","29503"
"2019","Mercedes-Benz","AMG GLE 43 4MATIC Coupe","Used","61199","5","10","Dealer","NJ","Good","5","5","17","22","Gasoline","42425"
"2019","Honda","CR-V EX-L","Certified","32297","4.8","540","Dealer","NY","Good","4.8","4.8","27","33","Gasoline","37370"
"2019","BMW","X1 xDrive28i","Used","32499","4.7","17","Dealer","NY","Fair","4.8","4.6","22","31","Gasoline","45309"
"2019","BMW","X5 xDrive40i","Used","44295","4.7","55","Dealer","NJ","Good","5","4.6","20","26","Gasoline","46377"
"2019","Mercedes-Benz","S-Class S 560 4MATIC","Certified","75833","4.6","14","Dealer","NJ","Good","5","4.3","17","27","Gasoline","35217"
"2019","BMW","X7 xDrive40i","Used","64060","4.1","22","Dealer","NY","Good","4.5","3.5","20","25","Gasoline","43029"
"2020","BMW","X3 xDrive30i","Used","38995","4.9","51","Dealer","NY","Great","5","4.9","24","29","Gasoline","30507"
"2018","Volvo","XC60 T5 Momentum","Used","34832","4.8","117","Dealer","HI","Good","4.9","4.8","22","28","Gasoline","20820"
"2019","Honda","CR-V EX-L","Certified","33040","4.8","540","Dealer","NH","Good","4.8","4.8","27","33","Gasoline","15730"
"2019","Kia","Sorento EX","Used","31000","4.7","256","Dealer","MA","Good","4.8","4.8","19","24","Gasoline","46496"
"2019","Subaru","Crosstrek 2.0i Premium","Used","25980","4.7","205","Dealer","MA","Good","4.7","4.8","27","33","Gasoline","47584"
"2018","BMW","X5 xDrive35i","Used","38688","4.8","66","Dealer","MA","Good","4.8","4.8","18","24","Gasoline","54249"
"2020","Lexus","GS 350 F Sport","Used","46411","5","2","Dealer","CA","Good","5","5","19","27","Gasoline","32175"
"2019","BMW","X5 xDrive40i","Used","49990","4.7","55","Dealer","CA","Fair","5","4.6","20","26","Gasoline","39765"
"2019","Toyota","4Runner TRD Pro","Used","49743","4.8","189","Dealer","NV","Good","4.8","4.9","17","20","Gasoline","37515"
"2020","Tesla","Model Y Long Range","Used","71591","3.7","10","Dealer","CA","Good","3.9","4","127","114","Electric","16500"
"2018","BMW","330 i xDrive","Used","33998","4.8","32","Dealer","CA","Fair","4.9","4.8","23","33","Gasoline","48309"
"2019","Audi","Q5 2.0T Premium Plus","Used","39392","4.7","42","Dealer","CA","Good","4.8","4.7","22","27","Gasoline","13457"
"2020","Tesla","Model Y Long Range","Used","68981","3.7","10","Dealer","AZ","Good","3.9","4","127","114","Electric","15614"
"2019","BMW","X5 xDrive40i","Certified","58427","4.7","55","Dealer","AZ","Fair","5","4.6","20","26","Gasoline","13943"
"2019","Tesla","Model 3 Long Range","Used","56199","4.9","33","Dealer","AZ","Great","4.9","5","120","112","Electric","30672"
"2019","Jeep","Grand Cherokee Altitude","Used","36989","4.8","224","Dealer","AZ","Great","4.9","4.8","18","25","Gasoline","30475"
"2019","Lexus","RX 350 F Sport","Used","46499","4.8","102","Dealer","AZ","Great","4.8","4.8","19","26","Gasoline","28147"
